2015.980392;36.46;44.26
2016.007538;34.65;44.01
2016.03463;39.96;44.2
2016.061722;42.49;44.52
2016.088814;36.91;44.72
2016.115906;39.94;44.77
2016.142997;38.92;44.73
2016.170089;39.27;44.63
2016.197181;38.07;44.38
2016.224273;41.12;43.86
2016.251365;37.58;42.96
2016.278457;36.97;41.73
2016.305549;33.91;40.39
2016.332641;32.66;39.23
2016.359733;30.99;38.53
2016.386825;30.52;38.41
2016.413917;33.32;38.78
2016.441009;33.5;39.39
2016.468101;35.96;39.97
2016.495193;34.92;40.34
2016.522284;34.99;40.48
2016.549376;35.12;40.56
2016.576468;33.45;40.81
2016.60356;34.33;41.43
2016.630652;34.49;42.45
2016.657744;39.15;43.63
2016.684836;41.95;44.59
2016.711928;40.9;45.14
2016.73902;38.26;45.39
2016.766112;37.75;45.64
2016.793204;40.46;46.07
2016.820296;41.52;46.64
2016.847388;41.27;47.1
2016.87448;42.44;47.19
2016.901571;44.84;46.73
2016.928663;39.87;45.73
2016.955755;37.45;44.43
2016.982847;36.81;43.11
2017.009966;35.25;41.97
2017.037133;35.75;41.05
2017.064299;33.88;40.36
2017.091465;33.25;39.93
2017.118631;32.6;39.79
2017.145797;34.48;39.93
2017.172963;33.98;40.22
2017.200129;34.6;40.54
2017.227296;35.76;40.7
2017.254462;36.55;40.61
2017.281628;33.79;40.24
2017.308794;34.11;39.71
2017.33596;32.52;39.17
2017.363126;33.06;38.82
2017.390293;30.08;38.76
2017.417459;33.4;39.01
2017.444625;34.03;39.48
2017.471791;34.17;40.13
2017.498957;34.03;40.98
2017.526123;34.39;42.11
2017.553289;36.74;43.5
2017.580456;41.29;45.02
2017.607622;40.41;46.48
2017.634788;40.87;47.81
2017.661954;43.66;48.9
2017.68912;45.7;49.66
2017.716286;45.49;50.07
2017.743453;42.95;50.23
2017.770619;43.36;50.38
2017.797785;44.45;50.65
2017.824951;44.56;51.04
2017.852117;46.79;51.37
2017.879283;45.52;51.45
2017.906449;46.93;51.13
2017.933616;45.1;50.38
2017.960782;44.37;49.31
2017.987948;40.45;48.17
2018.015114;39.65;47.23
2018.04228;39.79;46.58
2018.069446;40.28;46.13
2018.096613;41.84;45.72
2018.123779;38.53;45.3
2018.150945;35.52;44.91
2018.178111;40.38;44.54
2018.205277;40.4;44.07
2018.232443;36.97;43.49
2018.259609;34.2;42.95
2018.286776;36.11;42.65
2018.313942;36.18;42.65
2018.341108;37.08;42.86
2018.368274;36.66;43.18
2018.39544;36.63;43.53
